Date,Max_Temperature_C,Mean_Humidity_Pct,Daily_Rain_mm,Region,Latitude,Longitude,Cluster_ID,Cluster_Zone,Rainfall_Lag_21,Month,PM25_Index
2021-02-09,32.2,48.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,2,33.0763699145137
2021-02-10,30.4,56.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,2,35.614671279452445
2021-02-11,31.700000000000003,54.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,2,40.75466189873134
2021-02-12,29.8,60.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,2,43.973726005245354
2021-02-13,29.8,65.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,2,44.5609147813909
2021-02-14,29.6,69.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,2,49.14107211628278
2021-02-15,28.1,71.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,2,55.266080656317506
2021-02-16,27.3,78.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,2,63.39901650289955
2021-02-17,28.3,75.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,2,54.40228749267578
2021-02-18,30.9,65.0,1.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.0,2,35.171146460131155
2021-02-19,31.5,61.0,0.1,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,2,36.64085095936384
2021-02-20,31.799999999999997,54.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,2,27.414702296730038
2021-02-21,33.5,44.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,2,24.042798528882617
2021-02-22,32.6,56.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,2,28.43385004677769
2021-02-23,31.2,60.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,2,35.49274904697064
2021-02-24,32.5,59.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,2,28.52397910947201
2021-02-25,32.5,53.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,2,19.75742143917847
2021-02-26,29.8,65.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,2,41.723042127961854
2021-02-27,30.7,68.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,2,39.83089117237225
2021-02-28,33.8,55.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,2,22.599281959987017
2021-03-01,34.6,48.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,3,9.86162429537021
2021-03-02,33.9,43.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,3,21.328539204323505
2021-03-03,35.7,39.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,3,10.669125758927496
2021-03-04,35.8,35.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,3,19.847286002633684
2021-03-05,36.1,42.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,3,17.135971809358423
2021-03-06,30.9,77.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,3,11.768863450780984
2021-03-07,32.3,66.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,3,23.87655446304756
2021-03-08,31.799999999999997,63.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,3,9.0318158412176
2021-03-09,34.3,56.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,3,19.595770868050007
2021-03-10,32.2,61.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,1.1,3,20.002911590214893
2021-03-11,30.5,70.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,3,11.646898954616775
2021-03-12,32.2,63.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,21.962326500321645
2021-03-13,35.2,47.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,13.749767427005237
2021-03-14,34.1,45.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,16.443468146399287
2021-03-15,34.1,45.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,16.301609193856102
2021-03-16,33.3,52.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,14.32845629264726
2021-03-17,34.2,52.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,19.05404136579891
2021-03-18,32.0,58.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,18.967443602761065
2021-03-19,31.700000000000003,64.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,6.257340133809096
2021-03-20,30.6,74.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,21.521701214390763
2021-03-21,31.5,73.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,6.687540059821629
2021-03-22,33.3,69.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,20.162731021708286
2021-03-23,33.3,51.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,20.633525684137915
2021-03-24,35.0,48.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,9.54516784892401
2021-03-25,37.7,31.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,12.945928560227076
2021-03-26,36.0,30.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,9.47147665757032
2021-03-27,38.1,31.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,13.925394848556323
2021-03-28,33.2,58.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,13.459828579071294
2021-03-29,32.0,77.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,18.898302661346698
2021-03-30,30.9,77.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,21.55154373059804
2021-03-31,30.4,80.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,3,21.97841905394978
2021-04-01,31.1,77.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,4,12.18915986710849
2021-04-02,30.5,75.0,0.1,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,13.95389063127736
2021-04-03,29.9,74.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,6.582809038895249
2021-04-04,30.5,75.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,10.970649667519055
2021-04-05,31.2,79.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,19.824258165487286
2021-04-06,33.4,65.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,23.07791411774116
2021-04-07,32.8,69.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,8.82825564060039
2021-04-08,31.0,79.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,12.037678704235528
2021-04-09,31.5,76.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,14.867971215205365
2021-04-10,31.799999999999997,76.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,16.400805794098034
2021-04-11,33.6,74.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,10.95198240039177
2021-04-12,32.8,73.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,17.120305222320447
2021-04-13,35.6,66.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,12.630803264645419
2021-04-14,34.8,67.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,14.927738645608605
2021-04-15,33.5,74.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,17.7314212400185
2021-04-16,31.5,75.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,15.03211134905469
2021-04-17,31.799999999999997,78.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,12.818070547367157
2021-04-18,33.7,75.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,14.451950980370846
2021-04-19,32.1,77.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,14.558185203973323
2021-04-20,31.5,77.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,13.149944850589362
2021-04-21,31.5,76.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,13.706019686664488
2021-04-22,32.3,76.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.1,4,22.993235852523583
2021-04-23,32.8,71.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,4,17.804597239706194
2021-04-24,31.700000000000003,76.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,4,13.522598409854199
2021-04-25,33.1,77.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,4,18.484772022553678
2021-04-26,32.9,78.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,4,13.33090255121995
2021-04-27,33.2,74.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,4,20.865623187933206
2021-04-28,33.7,74.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,4,16.84821096099047
2021-04-29,33.5,78.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,4,14.463489279978855
2021-04-30,31.9,78.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,4,17.238584629051388
2021-05-01,33.7,73.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,5,7.145619239657504
2021-05-02,33.1,76.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,5,9.366162655450974
2021-05-03,33.8,74.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,5,9.030374968004722
2021-05-04,33.1,72.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,5,15.714715473818533
2021-05-05,32.8,74.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,5,23.66257499742546
2021-05-06,32.3,78.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,5,26.15650073096316
2021-05-07,32.4,77.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,5,18.190255507203787
2021-05-08,32.8,77.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,5,17.504222374722286
2021-05-09,32.4,76.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,5,5.994711329236305
2021-05-10,32.7,72.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,5,12.28663100132989
2021-05-11,32.2,72.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,5,11.061081240458805
2021-05-12,32.0,68.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,5,11.89576200874442
2021-05-13,31.5,65.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,5,14.159280907076052
2021-05-14,32.7,72.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,5,12.639547111514364
2021-05-15,34.7,64.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,0.0,5,5.103500948121061
2021-05-16,35.7,61.0,7.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,7.0,5,18.73955128058767
2021-05-17,27.0,87.0,199.9,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,206.9,5,9.636284871300967
2021-05-18,28.1,87.0,22.6,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,229.5,5,16.196234320555746
2021-05-19,28.6,87.0,15.2,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,244.70000000000002,5,25.370413348749867
2021-05-20,30.1,82.0,1.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,245.70000000000002,5,10.403077042067883
2021-05-21,30.2,81.0,0.3,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,246.0,5,5.0
2021-05-22,30.0,77.0,1.2,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,247.20000000000002,5,13.569978890599446
2021-05-23,30.3,78.0,1.6,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,248.8,5,20.504798174992857
2021-05-24,30.4,80.0,1.8,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,250.6,5,24.791737271102967
2021-05-25,30.4,77.0,1.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,252.3,5,8.852252027737915
2021-05-26,30.5,70.0,0.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,252.3,5,17.483496116182607
2021-05-27,31.0,71.0,4.8,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,257.1,5,12.673447716099734
2021-05-28,30.5,78.0,3.6,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,260.7,5,14.470258228479322
2021-05-29,30.4,81.0,2.8,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,263.5,5,28.221716735085174
2021-05-30,30.2,81.0,3.3,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,266.8,5,7.485148358024234
2021-05-31,29.8,84.0,3.5,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,270.3,5,16.268698307472867
2021-06-01,30.0,85.0,7.4,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,277.7,6,17.338465858827167
2021-06-02,29.3,85.0,11.1,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,288.8,6,20.428931624696737
2021-06-03,30.3,83.0,1.3,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,290.1,6,15.489915767354477
2021-06-04,30.5,83.0,5.2,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,295.3,6,16.54025269752051
2021-06-05,28.6,85.0,7.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,303.0,6,13.041757162891045
2021-06-06,28.9,83.0,9.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,305.7,6,16.345634706225535
2021-06-07,28.7,86.0,10.5,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,116.3,6,13.284038622512949
2021-06-08,27.9,90.0,25.1,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,118.8,6,18.107859449280255
2021-06-09,27.7,89.0,24.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,127.60000000000001,6,13.15194831978183
2021-06-10,27.5,88.0,24.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,150.6,6,16.885501969510933
2021-06-11,27.7,88.0,19.6,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,169.9,6,14.853685931575109
2021-06-12,28.1,89.0,15.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,184.4,6,20.63025125386084
2021-06-13,28.4,88.0,9.6,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,192.4,6,14.743031382057568
2021-06-14,28.5,89.0,5.2,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,195.8,6,6.134837658965592
2021-06-15,27.7,88.0,9.2,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,203.3,6,21.309607503569957
2021-06-16,26.7,90.0,13.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,217.0,6,10.471338495686904
2021-06-17,26.8,89.0,18.5,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,230.7,6,11.731168306755901
2021-06-18,26.8,89.0,15.9,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,243.0,6,12.021693529782539
2021-06-19,26.4,89.0,18.5,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,258.7,6,21.872190465854086
2021-06-20,28.4,87.0,10.3,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,265.7,6,5.0
2021-06-21,28.6,84.0,5.6,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,267.8,6,30.68874266829997
2021-06-22,28.1,85.0,5.9,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,266.29999999999995,6,20.28028404533026
2021-06-23,27.6,88.0,5.6,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,260.8,6,16.1161945706458
2021-06-24,27.0,89.0,8.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,268.2,6,14.725529996918569
2021-06-25,26.2,91.0,36.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,299.70000000000005,6,16.427770374288286
2021-06-26,28.9,81.0,3.5,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,295.5,6,17.605612141896692
2021-06-27,28.0,84.0,9.3,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,295.09999999999997,6,18.226077929750286
2021-06-28,26.9,89.0,19.2,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,303.79999999999995,6,17.778022330017244
2021-06-29,28.7,87.0,3.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,281.70000000000005,6,15.447903406276245
2021-06-30,28.4,88.0,4.8,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,262.5,6,14.013307898463369
2021-07-01,29.3,79.0,2.9,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,241.4,7,14.24363358173244
2021-07-02,29.4,80.0,1.8,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,223.6,7,14.025458598236595
2021-07-03,29.0,84.0,1.8,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,209.70000000000002,7,20.668850484335323
2021-07-04,28.6,85.0,2.3,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,202.4,7,17.967783611404307
2021-07-05,28.6,86.0,1.2,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,198.4,7,5.0
2021-07-06,29.1,85.0,1.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,190.20000000000002,7,18.279503882648804
2021-07-07,29.1,83.0,2.2,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,178.70000000000002,7,15.973680973593874
2021-07-08,28.6,87.0,8.9,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,169.10000000000002,7,14.906456217770513
2021-07-09,28.6,85.0,4.1,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,157.3,7,13.057407734555571
2021-07-10,26.3,91.0,85.5,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,224.3,7,20.620563599930065
2021-07-11,28.3,87.0,13.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,227.7,7,19.737632310614288
2021-07-12,27.8,90.0,41.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,263.1,7,11.135611660881954
2021-07-13,27.6,90.0,34.6,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,291.8,7,17.035261435622676
2021-07-14,26.8,90.0,34.9,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,321.1,7,10.141716327293569
2021-07-15,27.5,87.0,22.4,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,334.8,7,8.101909176055347
2021-07-16,27.9,90.0,31.8,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,329.90000000000003,7,11.866413877050174
2021-07-17,27.1,89.0,40.6,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,367.0,7,19.311967361913794
2021-07-18,27.7,89.0,32.9,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,390.6,7,19.765625226880434
2021-07-19,26.9,91.0,55.2,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,426.59999999999997,7,17.565427100486467
2021-07-20,27.0,90.0,29.1,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,452.70000000000005,7,18.625478934239986
2021-07-21,26.7,89.0,36.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,484.6,7,17.58089143557479
2021-07-22,26.7,87.0,18.5,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,500.2,7,11.792592023885238
2021-07-23,26.3,89.0,28.2,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,526.6,7,17.159612723369705
2021-07-24,27.3,87.0,13.1,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,537.9,7,19.002047626138413
2021-07-25,27.8,89.0,15.3,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,550.9,7,18.771456649067872
2021-07-26,28.0,87.0,12.5,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,562.1999999999999,7,20.944566857373214
2021-07-27,27.5,85.0,8.4,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,569.5999999999999,7,18.541519236005318
2021-07-28,27.8,82.0,12.4,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,579.8000000000001,7,16.757241037707914
2021-07-29,28.3,83.0,11.3,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,582.2,7,20.350751191582138
2021-07-30,27.6,82.0,8.4,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,586.5,7,14.867393703754699
2021-07-31,28.1,81.0,2.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,503.70000000000005,7,10.59062674386141
2021-08-01,27.7,80.0,3.1,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,493.09999999999997,8,14.184665180281181
2021-08-02,27.5,83.0,4.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,456.8,8,11.275486775967755
2021-08-03,26.7,88.0,9.8,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,432.0,8,11.624108625128091
2021-08-04,26.9,86.0,5.6,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,402.7,8,14.277406646422412
2021-08-05,27.9,85.0,5.9,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,386.2,8,11.037900395000193
2021-08-06,27.6,85.0,3.9,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,358.3,8,13.460192351804798
2021-08-07,27.6,87.0,4.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,321.70000000000005,8,5.531926665231072
2021-08-08,27.4,89.0,3.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,291.8,8,16.066468536864694
2021-08-09,27.6,86.0,4.2,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,240.8,8,15.00602737681112
2021-08-10,27.3,87.0,4.2,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,215.89999999999998,8,10.914556844659046
2021-08-11,27.5,86.0,5.5,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,184.7,8,18.296228342162024
2021-08-12,27.5,85.0,3.9,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,170.1,8,19.68785068813279
2021-08-13,27.4,85.0,3.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,145.60000000000002,8,6.9622006781551296
2021-08-14,26.5,88.0,9.1,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,141.6,8,11.186376107168929
2021-08-15,26.6,89.0,6.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,133.0,8,11.154288251063509
2021-08-16,27.1,88.0,3.9,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,124.4,8,10.300484494455677
2021-08-17,26.1,90.0,13.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,129.7,8,19.147374209658743
2021-08-18,25.8,92.0,21.8,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,139.1,8,14.030869306135983
2021-08-19,25.2,92.0,33.4,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,161.2,8,13.677425793446947
2021-08-20,26.6,87.0,26.8,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,179.6,8,5.0
2021-08-21,25.3,91.0,71.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,248.60000000000002,8,18.17709015104613
2021-08-22,26.9,88.0,3.1,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,248.60000000000002,8,8.803708025732638
2021-08-23,28.0,87.0,2.3,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,246.2,8,15.299663151331641
2021-08-24,27.9,89.0,1.4,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,237.8,8,16.386884689790957
2021-08-25,27.4,87.0,1.6,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,233.79999999999998,8,21.803292979193255
2021-08-26,27.3,86.0,3.4,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,231.3,8,8.455898004404439
2021-08-27,27.5,88.0,2.1,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,229.5,8,5.0
2021-08-28,27.3,86.0,0.6,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,226.1,8,15.919247723768475
2021-08-29,27.7,86.0,1.4,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,224.5,8,24.002555907554267
2021-08-30,26.6,87.0,6.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,226.29999999999998,8,21.19473176469719
2021-08-31,26.1,90.0,49.1,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,271.2,8,16.048297076373128
2021-09-01,26.9,90.0,17.2,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,282.9,9,12.541819071839763
2021-09-02,27.4,88.0,7.1,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,286.1,9,19.035612983186553
2021-09-03,26.7,90.0,13.7,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,296.09999999999997,9,10.132269001477656
2021-09-04,27.3,90.0,16.6,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,303.6,9,17.381788846781095
2021-09-05,26.7,90.0,10.1,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,307.0,9,17.527350795833133
2021-09-06,27.4,88.0,7.9,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,311.0,9,20.3010495374944
2021-09-07,26.6,91.0,32.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,329.3,9,28.798300194555388
2021-09-08,27.1,89.0,146.8,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,454.3,9,16.962079835893835
2021-09-09,27.9,87.0,6.9,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,427.8,9,12.455181871462507
2021-09-10,27.3,88.0,9.9,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,410.90000000000003,9,14.872128439040027
2021-09-11,27.0,91.0,53.6,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,392.80000000000007,9,6.15462047555441
2021-09-12,27.0,90.0,45.3,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,435.0,9,11.526434344554708
2021-09-13,26.4,89.0,27.4,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,460.1,9,12.953587809434481
2021-09-14,27.9,84.0,6.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,464.70000000000005,9,12.379558010327038
2021-09-15,27.1,86.0,6.0,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,469.1,9,15.76177436016861
2021-09-16,28.0,84.0,4.4,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,470.1,9,10.887900338088997
2021-09-17,27.9,83.0,3.3,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,471.3,9,20.605153336622358
2021-09-18,26.8,88.0,3.3,Borivali,19.2307,72.8567,0,Stable Microclimate Risk,474.00000000000006,9,15.001035324590985
